HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,"R - resistant isolates, percentage  ",%,2023,LU,Luxembourg,-,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,"R - resistant isolates, percentage  ",%,2023,LV,Latvia,70.12987012,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,"R - resistant isolates, percentage  ",%,2023,MT,Malta,0,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,"R - resistant isolates, percentage  ",%,2023,NL,Netherlands,1.42857142,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,"R - resistant isolates, percentage  ",%,2023,NO,Norway,0,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,"R - resistant isolates, percentage  ",%,2023,PL,Poland,79.77777777,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,"R - resistant isolates, percentage  ",%,2023,PT,Portugal,43.22580645,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,"R - resistant isolates, percentage  ",%,2023,RO,Romania,86.9047619,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,"R - resistant isolates, percentage  ",%,2023,SE,Sweden,1.92307692,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,"R - resistant isolates, percentage  ",%,2023,SI,Slovenia,23.07692307,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,"R - resistant isolates, percentage  ",%,2023,SK,Slovakia,47.36842105,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,AT,Austria,88,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,BE,Belgium,183,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,BG,Bulgaria,23,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,CY,Cyprus,18,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,CZ,Czechia,56,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,DE,Germany,791,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,DK,Denmark,88,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,EE,Estonia,11,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,EL,Greece,72,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,ES,Spain,43,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,FI,Finland,33,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,FR,France,0,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,HR,Croatia,11,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,HU,Hungary,225,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,IE,Ireland,64,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,IS,Iceland,1,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,IT,Italy,732,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,LI,Liechtenstein,0,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,LT,Lithuania,8,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,LU,Luxembourg,5,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,LV,Latvia,22,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,MT,Malta,21,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,NL,Netherlands,206,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,NO,Norway,41,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,PL,Poland,86,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,PT,Portugal,86,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,RO,Romania,40,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,SE,Sweden,152,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,SI,Slovenia,40,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,S - susceptible isolates,N,2023,SK,Slovakia,38,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,AT,Austria,97,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,BE,Belgium,194,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,BG,Bulgaria,183,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,CY,Cyprus,134,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,CZ,Czechia,91,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,DE,Germany,824,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,DK,Denmark,90,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,EE,Estonia,14,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,EL,Greece,1574,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,ES,Spain,71,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,FI,Finland,33,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,FR,France,0,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,HR,Croatia,265,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,HU,Hungary,429,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,IE,Ireland,64,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,IS,Iceland,1,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,IT,Italy,3098,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,LI,Liechtenstein,0,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,LT,Lithuania,122,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,LU,Luxembourg,5,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,LV,Latvia,77,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,MT,Malta,21,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,NL,Netherlands,210,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,NO,Norway,41,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,PL,Poland,450,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,PT,Portugal,155,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,RO,Romania,336,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,SE,Sweden,156,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,SI,Slovenia,52,
Antimicrobial resistance,Acinetobacter spp.|Carbapenems,Total tested isolates,N,2023,SK,Slovakia,76,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,AT,Austria,3,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,BE,Belgium,2,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,BG,Bulgaria,147,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,CY,Cyprus,110,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,CZ,Czechia,31,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,DE,Germany,15,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,DK,Denmark,2,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,EE,Estonia,2,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,EL,Greece,1356,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,ES,Spain,21,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,FI,Finland,0,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,FR,France,0,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,HR,Croatia,237,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,HU,Hungary,158,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,IE,Ireland,0,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,IS,Iceland,0,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,IT,Italy,2162,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,LI,Liechtenstein,0,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,LT,Lithuania,98,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,LU,Luxembourg,0,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,LV,Latvia,33,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,MT,Malta,0,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,NL,Netherlands,3,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,NO,Norway,0,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,PL,Poland,278,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,PT,Portugal,42,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,RO,Romania,230,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,SE,Sweden,2,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,SI,Slovenia,12,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",R - resistant isolates,N,2023,SK,Slovakia,33,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,AT,Austria,5.17241379,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,BE,Belgium,1.37931034,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,BG,Bulgaria,80.32786885,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,CY,Cyprus,82.70676691,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,CZ,Czechia,34.06593406,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,DE,Germany,1.98412698,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,DK,Denmark,2.27272727,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,EE,Estonia,-,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,EL,Greece,87.42746615,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,ES,Spain,30.4347826,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,FI,Finland,0,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,FR,France,-,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,HR,Croatia,91.5057915,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,HU,Hungary,37.26415094,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,IE,Ireland,0,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,IS,Iceland,-,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,IT,Italy,72.11474316,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,LI,Liechtenstein,-,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,LT,Lithuania,83.05084745,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,LU,Luxembourg,-,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,LV,Latvia,67.34693877,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,MT,Malta,0,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,NL,Netherlands,1.45631067,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,NO,Norway,0,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,PL,Poland,66.03325415,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,PT,Portugal,27.81456953,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,RO,Romania,81.56028368,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,SE,Sweden,1.30718954,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,SI,Slovenia,23.07692307,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)","R - resistant isolates, percentage  ",%,2023,SK,Slovakia,43.42105263,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",Total tested isolates,N,2023,AT,Austria,58,
Antimicrobial resistance,"Acinetobacter spp.|Combined resistance (fluoroquinolones, aminoglycosides and carbapenems)",Total tested isolates,N,2023,BE,Belgium,145,
